date_key ;sale_date
537436;7/5/2023
537437;16/10/2021
537438;2/2/2020
537439;6/2/2022
537440;24/7/2021
537441;18/8/2023
537442;15/12/2021
537443;15/5/2023
537444;20/6/2022
537445;6/1/2022
537446;23/11/2020
537447;2/12/2021
537448;3/1/2021
537449;24/6/2024
537450;17/9/2022
537451;7/10/2021
537452;4/8/2021
537453;15/9/2024
537454;26/1/2021
537455;28/7/2023
537456;17/8/2024
537457;3/10/2021
537458;15/8/2024
537459;28/5/2020
537460;12/10/2023
537461;29/10/2022
537462;16/4/2021
537463;22/1/2023
537464;14/8/2021
537465;28/6/2024
537466;26/7/2022
537467;28/5/2023
537468;2/2/2022
537469;24/12/2023
537470;17/4/2024
537471;13/9/2021
537472;1/4/2021
537473;8/12/2022
537474;13/8/2023
537475;31/5/2022
537476;20/3/2024
537477;26/9/2023
537478;26/1/2024
537479;25/10/2022
537480;27/6/2020
537481;16/1/2024
537482;11/4/2024
537483;20/7/2022
537484;10/9/2021
537485;15/5/2022
537486;16/10/2022
537487;7/4/2024
537488;28/3/2024
537489;23/7/2024
537490;5/12/2022
537491;10/3/2020
537492;12/10/2022
537493;20/9/2021
537494;25/4/2023
537495;4/8/2021
537496;12/7/2022
537497;24/5/2023
537498;18/9/2024
537499;1/12/2022
537500;31/3/2022
537501;24/2/2024
537502;9/11/2024
537503;29/10/2021
537504;24/7/2022
537505;25/7/2024
537506;21/5/2024
537507;10/4/2022
537508;1/2/2022
537509;14/5/2024
537510;24/11/2023
537511;27/7/2020
537512;12/7/2023
537513;3/1/2021
537514;10/6/2020
537515;8/3/2020
537516;5/1/2020
537517;11/7/2021
537518;16/10/2021
537519;26/12/2021
537520;10/10/2020
537521;4/4/2020
537522;20/11/2020
537523;11/10/2024
537524;22/5/2020
537525;13/6/2024
537526;11/12/2022
537527;9/6/2021
537528;16/7/2023
537529;25/4/2022
537530;18/3/2021
537531;5/5/2020
537532;25/4/2024
537533;24/3/2020
537534;14/5/2020
537535;7/7/2020
537536;22/4/2021
537537;11/6/2020
537538;31/10/2024
537539;14/4/2024
537540;9/4/2022
537541;3/4/2020
537542;12/7/2021
537543;3/7/2020
537544;18/2/2022
537545;11/5/2020
537546;4/1/2024
537547;30/1/2023
537548;18/8/2024
537549;3/1/2022
537550;12/10/2023
537551;12/4/2021
537552;28/5/2020
537553;24/10/2020
537554;20/7/2020
537555;25/11/2021
537556;30/5/2020
537557;9/2/2022
537558;28/10/2024
537559;27/3/2021
537560;31/3/2020
537561;24/11/2021
537562;2/10/2024
537563;10/8/2024
537564;25/5/2023
537565;2/1/2023
537566;19/5/2020
537567;13/11/2021
537568;15/3/2024
537569;12/5/2022
537570;13/2/2022
537571;5/3/2021
537572;24/5/2023
537573;18/6/2024
537574;12/12/2021
537575;29/9/2023
537576;17/2/2020
537577;2/10/2021
537578;7/9/2023
537579;27/4/2024
537580;16/7/2022
537581;13/3/2020
537582;1/12/2021
537583;18/4/2023
537584;23/10/2020
537585;5/7/2024
537586;8/10/2024
537587;3/10/2022
537588;12/4/2020
537589;8/7/2021
537590;1/3/2022
537591;20/1/2020
537592;9/7/2021
537593;20/9/2020
537594;11/6/2020
537595;4/11/2021
537596;21/8/2021
537597;16/3/2022
537598;23/8/2022
537599;27/2/2021
537600;31/3/2020
537601;21/6/2024
537602;10/6/2020
537603;23/3/2021
537604;28/8/2024
537605;9/9/2023
537606;15/5/2024
537607;21/1/2024
537608;15/11/2021
537609;19/10/2020
537610;24/2/2023
537611;20/11/2022
537612;29/10/2020
537613;5/9/2022
537614;26/3/2021
537615;20/12/2020
537616;19/2/2021
537617;17/1/2023
537618;27/8/2022
537619;19/5/2024
537620;5/1/2024
537621;4/12/2020
537622;29/10/2023
537623;18/1/2023
537624;5/3/2023
537625;3/11/2021
537626;11/9/2020
537627;14/10/2024
537628;19/1/2020
537629;21/7/2020
537630;22/4/2024
537631;27/8/2023
537632;29/1/2024
537633;17/7/2022
537634;26/8/2023
537635;15/5/2023
537636;1/2/2024
537637;25/10/2022
537638;12/9/2021
537639;21/7/2020
537640;2/11/2020
537641;14/6/2024
537642;27/2/2020
537643;12/4/2021
537644;9/11/2022
537645;19/3/2021
537646;5/12/2023
537647;13/8/2023
537648;16/5/2024
537649;25/9/2023
537650;10/8/2024
537651;2/7/2022
537652;16/3/2020
537653;5/4/2020
537654;7/8/2021
537655;6/7/2020
537656;20/1/2022
537657;7/3/2023
537658;31/5/2023
537659;16/7/2023
537660;29/5/2020
537661;23/2/2022
537662;13/9/2022
537663;19/5/2021
537664;8/10/2024
537665;29/9/2021
537666;27/11/2021
537667;13/7/2020
537668;8/8/2021
537669;24/1/2021
537670;11/7/2021
537671;13/2/2021
537672;1/3/2022
537673;17/9/2021
537674;12/8/2024
537675;20/11/2021
537676;21/6/2023
537677;14/10/2020
537678;11/11/2023
537679;19/12/2020
537680;5/6/2022
537681;7/10/2023
537682;17/2/2023
537683;18/1/2022
537684;6/10/2020
537685;16/11/2023
537686;10/11/2021
537687;30/3/2022
537688;25/5/2024
537689;3/6/2023
537690;4/7/2024
537691;1/11/2024
537692;26/11/2023
537693;30/12/2023
537694;9/5/2021
537695;1/9/2020
537696;11/7/2020
537697;20/5/2024
537698;10/1/2020
537699;10/5/2021
537700;18/12/2023
537701;24/12/2023
537702;30/3/2022
537703;18/5/2023
537704;15/8/2022
537705;13/10/2022
537706;26/10/2020
537707;17/11/2021
537708;14/5/2023
537709;31/12/2021
537710;3/12/2023
537711;1/8/2023
537712;31/3/2024
537713;11/2/2021
537714;16/10/2022
537715;31/7/2024
537716;7/4/2021
537717;27/3/2024
537718;8/2/2021
537719;1/4/2020
537720;20/1/2023
537721;3/6/2024
537722;13/12/2023
537723;28/11/2022
537724;10/3/2020
537725;31/1/2021
537726;4/9/2020
537727;17/12/2023
537728;15/6/2024
537729;6/6/2021
537730;30/7/2024
537731;26/1/2024
537732;30/12/2022
537733;12/10/2022
537734;21/1/2022
537735;2/10/2022
537736;27/3/2023
537737;31/7/2022
537738;25/8/2024
537739;8/5/2020
537740;22/4/2023
537741;31/12/2020
537742;17/9/2023
537743;19/2/2022
537744;6/9/2020
537745;9/8/2023
537746;27/5/2020
537747;10/5/2020
537748;8/11/2020
537749;9/2/2022
537750;16/11/2022
537751;9/11/2021
537752;10/10/2023
537753;27/9/2023
537754;19/11/2020
537755;27/4/2023
537756;21/2/2021
537757;2/11/2021
537758;22/2/2024
537759;23/5/2021
537760;16/4/2021
537761;11/9/2024
537762;18/1/2020
537763;2/9/2023
537764;27/1/2021
537765;10/7/2024
537766;19/1/2022
537767;15/12/2020
537768;6/3/2023
537769;12/7/2024
537770;22/6/2024
537771;29/10/2022
537772;6/3/2020
537773;17/8/2021
537774;14/11/2020
537775;5/10/2020
537776;9/2/2022
537777;15/12/2021
537778;10/2/2022
537779;27/12/2020
537780;4/12/2020
537781;9/4/2020
537782;11/11/2023
537783;25/2/2021
537784;26/2/2021
537785;2/5/2024
537786;8/7/2022
537787;5/10/2024
537788;5/3/2021
537789;13/9/2021
537790;6/3/2020
537791;1/4/2022
537792;8/7/2023
537793;23/2/2024
537794;10/10/2024
537795;25/8/2024
537796;18/1/2023
537797;17/4/2021
537798;17/4/2021
537799;13/3/2024
537800;15/9/2022
537801;28/4/2023
537802;28/5/2023
537803;23/10/2021
537804;2/5/2021
537805;29/9/2024
537806;28/4/2024
537807;15/10/2022
537808;7/8/2024
537809;15/6/2023
537810;29/9/2022
537811;27/1/2020
537812;3/8/2023
537813;16/2/2021
537814;18/11/2020
537815;18/7/2023
537816;18/5/2023
537817;11/7/2023
537818;28/8/2023
537819;28/8/2023
537820;3/5/2022
537821;12/5/2021
537822;9/3/2023
537823;1/2/2021
537824;12/10/2021
537825;14/3/2024
537826;8/7/2022
537827;14/11/2022
537828;12/3/2022
537829;19/5/2023
537830;22/8/2020
537831;25/3/2022
537832;1/7/2020
537833;15/1/2022
537834;26/10/2022
537835;21/6/2024
537836;31/3/2020
537837;18/3/2024
537838;25/6/2022
537839;26/11/2021
537840;14/2/2022
537841;19/7/2022
537842;21/11/2021
537843;26/6/2020
537844;16/5/2023
537845;10/8/2020
537846;16/12/2022
537847;19/5/2023
537848;16/5/2021
537849;1/5/2021
537850;23/3/2024
537851;24/8/2020
537852;6/10/2023
537853;23/4/2023
537854;10/8/2023
537855;1/11/2022
537856;2/3/2023
537857;28/11/2021
537858;23/2/2021
537859;14/12/2023
537860;9/7/2021
537861;28/4/2022
537862;12/2/2023
537863;21/8/2020
537864;6/11/2023
537865;21/10/2024
537866;15/10/2023
537867;24/5/2021
537868;2/7/2024
537869;27/3/2020
537870;26/2/2022
537871;27/5/2023
537872;6/4/2024
537873;4/4/2023
537874;30/1/2021
537875;11/1/2023
537876;9/2/2021
537877;15/6/2021
537878;20/8/2020
537879;3/4/2020
537880;24/1/2023
537881;13/6/2024
537882;26/3/2022
537883;1/5/2023
537884;19/7/2022
537885;23/12/2023
537886;4/6/2022
537887;22/4/2022
537888;21/1/2020
537889;22/10/2024
537890;24/1/2023
537891;2/10/2022
537892;17/7/2023
537893;17/12/2023
537894;24/2/2024
537895;9/7/2022
537896;16/7/2020
537897;1/9/2024
537898;7/2/2021
537899;22/4/2024
537900;10/1/2024
537901;11/1/2021
537902;19/7/2020
537903;28/8/2022
537904;18/8/2022
537905;12/6/2023
537906;29/5/2023
537907;14/9/2022
537908;26/9/2022
537909;25/2/2020
537910;9/4/2023
537911;15/12/2020
537912;15/3/2021
537913;26/10/2020
537914;14/11/2023
537915;7/7/2022
537916;8/1/2024
537917;12/2/2023
537918;21/2/2020
537919;10/9/2022
537920;16/4/2024
537921;13/12/2022
537922;28/7/2023
537923;17/4/2024
537924;31/10/2023
537925;15/4/2021
537926;6/4/2023
537927;16/12/2023
537928;30/8/2021
537929;24/5/2020
537930;11/11/2024
537931;8/10/2023
537932;19/11/2022
537933;31/5/2024
537934;14/2/2020
537935;16/5/2022
537936;24/7/2023
537937;19/6/2021
537938;14/8/2023
537939;8/5/2024
537940;8/6/2023
537941;18/2/2022
537942;16/8/2021
537943;10/7/2020
537944;8/2/2024
537945;5/2/2022
537946;25/1/2021
537947;28/5/2024
537948;1/5/2023
537949;23/5/2020
537950;3/5/2024
537951;6/4/2024
537952;11/10/2020
537953;26/9/2020
537954;24/7/2023
537955;1/5/2022
537956;30/10/2021
537957;27/5/2024
537958;18/3/2023
537959;22/5/2022
537960;14/4/2024
537961;6/8/2024
537962;1/7/2024
537963;13/10/2021
537964;14/5/2023
537965;2/10/2020
537966;13/1/2023
537967;1/6/2023
537968;6/2/2022
537969;24/4/2023
537970;26/5/2023
537971;6/5/2024
537972;8/12/2020
537973;3/7/2022
537974;9/6/2023
537975;29/9/2024
537976;7/4/2023
537977;6/10/2020
537978;17/12/2021
537979;19/4/2022
537980;23/9/2021
537981;22/5/2021
537982;24/5/2020
537983;2/6/2023
537984;2/10/2024
537985;14/8/2022
537986;14/12/2022
537987;21/1/2021
537988;27/3/2022
537989;25/7/2023
537990;13/6/2024
537991;2/12/2022
537992;27/4/2020
537993;8/1/2020
537994;14/2/2023
537995;10/2/2024
537996;11/3/2024
537997;19/1/2022
537998;9/11/2021
537999;26/10/2021
538000;21/5/2024
538001;2/3/2023
538002;23/1/2023
538003;25/6/2024
538004;23/5/2022
538005;8/3/2022
538006;21/1/2020
538007;16/10/2020
538008;30/6/2024
538009;11/3/2023
538010;16/3/2024
538011;26/4/2023
538012;3/11/2024
538013;26/8/2021
538014;28/9/2023
538015;31/3/2021
538016;22/6/2020
538017;1/3/2022
538018;30/10/2021
538019;27/12/2022
538020;16/7/2023
538021;10/5/2020
538022;14/12/2021
538023;24/1/2021
538024;30/12/2022
538025;29/11/2023
538026;23/1/2023
538027;22/4/2023
538028;5/1/2022
538029;12/11/2024
538030;15/8/2020
538031;26/9/2024
538032;25/9/2020
538033;13/10/2022
538034;23/7/2024
538035;25/8/2023
538036;30/8/2021
538037;22/6/2022
538038;5/9/2023
538039;5/1/2024
538040;1/9/2024
538041;2/11/2022
538042;14/1/2024
538043;15/1/2022
538044;18/4/2021
538045;19/10/2023
538046;28/2/2020
538047;2/5/2022
538048;29/10/2021
538049;27/6/2021
538050;7/3/2023
538051;12/10/2022
538052;15/4/2021
538053;19/12/2023
538054;16/1/2021
538055;14/4/2021
538056;18/2/2020
538057;25/5/2024
538058;11/11/2020
538059;31/7/2020
538060;11/11/2020
538061;7/6/2020
538062;31/5/2024
538063;22/3/2020
538064;15/5/2024
538065;2/7/2024
538066;22/10/2021
538067;3/4/2024
538068;11/10/2023
538069;7/11/2024
538070;15/6/2020
538071;26/10/2021
538072;29/4/2020
538073;26/10/2023
538074;2/7/2023
538075;24/2/2022
538076;2/4/2020
538077;20/6/2024
538078;25/7/2023
538079;19/5/2024
538080;20/11/2022
538081;27/3/2022
538082;20/2/2020
538083;10/9/2020
538084;7/4/2020
538085;31/8/2024
538086;13/12/2023
538087;11/7/2024
538088;20/5/2021
538089;19/11/2022
538090;22/5/2023
538091;19/4/2023
538092;2/9/2023
538093;29/4/2020
538094;17/2/2022
538095;15/8/2024
538096;2/4/2020
538097;2/10/2022
538098;8/5/2021
538099;8/6/2020
538100;16/11/2022
538101;9/5/2021
538102;5/10/2021
538103;13/9/2021
538104;3/9/2024
538105;4/1/2023
538106;6/6/2022
538107;18/10/2024
538108;14/4/2024
538109;18/7/2024
538110;14/4/2021
538111;24/10/2022
538112;30/6/2023
538113;9/12/2020
538114;10/10/2024
538115;17/7/2020
538116;7/3/2021
538117;4/9/2023
538118;26/5/2022
538119;4/4/2022
538120;29/9/2024
538121;31/10/2023
538122;12/10/2023
538123;7/1/2024
538124;14/4/2024
538125;5/10/2024
538126;14/11/2020
538127;16/5/2023
538128;30/5/2020
538129;23/4/2021
538130;14/12/2021
538131;25/3/2022
538132;18/7/2021
538133;15/7/2023
538134;10/12/2022
538135;11/6/2022
538136;15/7/2021
538137;4/9/2023
538138;26/9/2023
538139;26/12/2023
538140;6/5/2024
538141;2/2/2024
538142;20/2/2024
538143;28/11/2020
538144;25/11/2022
538145;7/1/2020
538146;10/10/2022
538147;9/2/2021
538148;3/7/2020
538149;10/10/2020
538150;1/1/2024
538151;27/9/2023
538152;29/6/2020
538153;5/3/2023
538154;18/4/2022
538155;31/10/2020
538156;24/1/2023
538157;13/4/2023
538158;14/1/2024
538159;11/12/2021
538160;11/2/2023
538161;3/6/2021
538162;10/6/2024
538163;11/4/2020
538164;10/4/2020
538165;29/5/2021
538166;22/4/2023
538167;18/6/2021
538168;16/10/2024
538169;26/6/2022
538170;4/2/2023
538171;17/4/2023
538172;19/1/2023
538173;19/12/2022
538174;6/3/2024
538175;19/10/2024
538176;4/10/2022
538177;24/1/2020
538178;7/11/2020
538179;16/3/2024
538180;28/1/2020
538181;29/6/2022
538182;17/5/2023
538183;7/3/2024
538184;4/9/2021
538185;29/9/2022
538186;23/8/2023
538187;12/9/2024
538188;18/3/2021
538189;23/1/2023
538190;6/11/2022
538191;6/2/2022
538192;20/12/2023
538193;3/8/2023
538194;21/8/2022
538195;19/11/2022
538196;28/9/2022
538197;11/8/2020
538198;9/2/2020
538199;30/8/2021
538200;22/1/2022
538201;25/11/2021
538202;4/8/2024
538203;20/10/2022
538204;10/2/2023
538205;8/7/2024
538206;31/7/2022
538207;21/8/2024
538208;3/10/2024
538209;11/11/2021
538210;30/12/2021
538211;16/7/2021
538212;10/9/2023
538213;31/10/2024
538214;1/2/2024
538215;25/5/2024
538216;17/2/2021
538217;17/12/2023
538218;14/2/2021
538219;16/7/2024
538220;2/4/2023
538221;16/2/2024
538222;26/1/2020
538223;23/8/2022
538224;25/12/2022
538225;18/5/2022
538226;17/4/2021
538227;25/5/2024
538228;27/4/2023
538229;11/4/2020
538230;29/12/2020
538231;1/11/2022
538232;1/5/2021
538233;4/11/2021
538234;18/8/2024
538235;2/10/2021
538236;24/7/2024
538237;17/10/2020
538238;28/9/2022
538239;13/3/2021
538240;26/5/2024
538241;7/1/2024
538242;9/7/2021
538243;8/3/2022
538244;21/8/2022
538245;14/9/2022
538246;21/10/2020
538247;8/11/2023
538248;9/2/2020
538249;20/7/2023
538250;27/10/2023
538251;15/7/2024
538252;15/7/2024
538253;28/2/2023
538254;29/9/2020
538255;1/7/2021
538256;13/7/2022
538257;28/7/2020
538258;17/3/2020
538259;8/1/2023
538260;20/7/2022
538261;24/3/2020
538262;14/9/2024
538263;3/11/2024
538264;2/4/2021
538265;12/9/2021
538266;17/8/2021
538267;24/9/2021
538268;12/1/2020
538269;29/7/2023
538270;20/5/2021
538271;27/10/2023
538272;23/5/2022
538273;16/4/2021
538274;15/6/2022
538275;22/3/2024
538276;24/10/2021
538277;5/8/2023
538278;16/9/2020
538279;28/12/2023
538280;16/7/2024
538281;12/11/2024
538282;9/6/2020
538283;22/11/2020
538284;7/2/2024
538285;15/9/2020
538286;16/8/2023
538287;31/5/2023
538288;3/9/2022
538289;20/12/2022
538290;27/10/2021
538291;26/2/2022
538292;26/4/2023
538293;7/1/2023
538294;7/8/2021
538295;20/1/2021
538296;7/7/2022
538297;15/7/2024
538298;10/5/2022
538299;28/3/2021
538300;13/1/2024
538301;31/12/2022
538302;10/4/2020
538303;26/5/2022
538304;17/4/2020
538305;13/2/2024
538306;27/6/2021
538307;6/2/2021
538308;30/10/2020
538309;18/5/2020
538310;5/8/2023
538311;18/4/2023
538312;2/11/2024
538313;29/5/2020
538314;11/9/2021
538315;5/4/2021
538316;22/5/2020
538317;28/2/2021
538318;17/2/2023
538319;16/10/2024
538320;11/12/2023
538321;15/11/2021
538322;11/8/2022
538323;12/5/2022
538324;8/3/2020
538325;20/4/2020
538326;21/6/2023
538327;4/10/2023
538328;25/12/2022
538329;14/8/2023
538330;28/11/2023
538331;26/6/2022
538332;4/7/2022
538333;12/4/2023
538334;17/2/2022
538335;23/9/2023
538336;31/10/2022
538337;15/9/2021
538338;21/11/2021
538339;13/6/2023
538340;20/3/2024
538341;12/11/2023
538342;10/8/2022
538343;24/10/2024
538344;8/6/2024
538345;18/8/2021
538346;17/6/2024
538347;27/5/2022
538348;30/4/2020
538349;15/5/2023
538350;10/8/2022
538351;13/2/2023
538352;18/4/2024
538353;8/4/2022
538354;24/12/2021
538355;22/12/2020
538356;17/6/2020
538357;26/4/2021
538358;27/8/2021
538359;18/2/2022
538360;23/2/2021
538361;14/6/2023
538362;5/6/2022
538363;9/8/2024
538364;25/6/2023
538365;5/11/2021
538366;10/10/2024
538367;28/6/2022
538368;16/5/2022
538369;1/1/2020
538370;20/10/2020
538371;6/7/2022
538372;4/1/2024
538373;6/11/2022
538374;25/10/2020
538375;14/1/2023
538376;3/5/2023
538377;9/5/2022
538378;24/12/2020
538379;1/9/2022
538380;23/1/2022
538381;4/11/2021
538382;25/4/2020
538383;15/1/2024
538384;20/8/2021
538385;10/2/2022
538386;22/5/2022
538387;25/12/2022
538388;29/5/2024
538389;3/4/2024
538390;24/12/2023
538391;19/7/2022
538392;23/3/2022
538393;14/2/2021
538394;5/5/2022
538395;2/5/2023
538396;12/8/2024
538397;31/7/2024
538398;6/5/2023
538399;7/9/2021
538400;11/4/2020
538401;28/4/2020
538402;4/2/2024
538403;25/6/2024
538404;1/7/2023
538405;7/3/2020
538406;28/3/2021
538407;10/11/2020
538408;25/8/2020
538409;14/9/2022
538410;27/12/2022
538411;27/3/2023
538412;28/6/2020
538413;4/9/2023
538414;14/7/2022
538415;28/10/2022
538416;5/6/2024
538417;14/10/2022
538418;5/12/2021
538419;3/11/2023
538420;29/4/2022
538421;25/2/2021
538422;13/5/2023
538423;2/1/2021
538424;26/1/2022
538425;24/2/2023
538426;9/6/2023
538427;16/3/2024
538428;16/3/2022
538429;21/12/2023
538430;6/1/2020
538431;14/8/2023
538432;23/7/2023
538433;12/8/2021
538434;2/12/2023
538435;28/4/2024
538436;10/5/2024
538437;19/5/2023
538438;20/5/2024
538439;6/9/2021
538440;8/2/2023
538441;28/4/2021
538442;16/3/2023
538443;29/10/2022
538444;8/4/2020
538445;26/12/2020
538446;19/5/2021
538447;26/10/2023
538448;24/12/2020
538449;28/9/2021
538450;16/3/2021
538451;1/6/2020
538452;28/4/2020
538453;15/5/2022
538454;23/1/2021
538455;23/7/2022
538456;9/6/2023
538457;1/12/2022
538458;26/12/2021
538459;21/6/2021
538460;11/5/2020
538461;19/6/2020
538462;21/6/2021
538463;22/2/2023
538464;14/8/2020
538465;7/2/2022
538466;8/3/2020
538467;15/1/2022
538468;5/4/2024
538469;3/3/2023
538470;31/3/2024
538471;3/5/2021
538472;31/8/2023
538473;8/8/2024
538474;4/9/2024
538475;21/5/2023
538476;15/11/2023
538477;29/9/2024
538478;12/11/2024
538479;15/12/2023
538480;21/9/2020
538481;31/7/2022
538482;29/3/2023
538483;13/3/2024
538484;30/9/2021
538485;7/8/2020
538486;1/4/2022
538487;5/1/2023
538488;23/4/2023
538489;16/9/2021
538490;31/7/2024
538491;9/10/2022
538492;3/2/2022
538493;3/7/2020
538494;2/12/2022
538495;26/5/2023
538496;22/1/2023
538497;11/6/2022
538498;5/5/2020
538499;24/4/2021
538500;21/1/2022
538501;9/10/2021
538502;6/4/2024
538503;20/6/2020
538504;30/7/2020
538505;4/5/2024
538506;19/12/2023
538507;15/6/2020
538508;23/3/2020
538509;26/12/2022
538510;14/12/2022
538511;17/9/2024
538512;3/6/2020
538513;10/4/2022
538514;27/7/2020
538515;18/7/2021
538516;30/1/2023
538517;16/7/2021
538518;5/9/2024
538519;15/2/2022
538520;29/3/2021
538521;11/3/2021
538522;30/6/2022
538523;19/11/2023
538524;12/8/2023
538525;13/11/2023
538526;2/6/2024
538527;22/4/2024
538528;14/8/2023
538529;7/7/2024
538530;12/12/2020
538531;3/5/2020
538532;23/7/2020
538533;24/4/2022
538534;10/2/2024
538535;23/11/2023
538536;26/8/2021
538537;27/7/2023
538538;25/6/2024
538539;9/9/2022
538540;14/4/2023
538541;22/1/2023
538542;10/9/2020
538543;9/6/2023
538544;24/6/2023
538545;25/1/2021
538546;9/12/2020
538547;29/4/2023
538548;11/7/2020
538549;23/2/2023
538550;29/5/2021
538551;28/7/2023
538552;12/7/2021
538553;24/3/2023
538554;5/8/2024
538555;2/7/2022
538556;8/7/2021
538557;25/1/2022
538558;15/6/2022
538559;2/2/2024
538560;29/12/2023
538561;9/5/2022
538562;24/3/2024
538563;4/10/2024
538564;8/8/2021
538565;18/1/2023
538566;10/7/2023
538567;18/5/2022
538568;12/10/2024
538569;17/6/2021
538570;24/8/2024
538571;18/6/2023
538572;13/5/2023
538573;24/4/2020
538574;15/9/2021
538575;5/5/2024
538576;1/9/2020
538577;7/11/2024
538578;14/11/2021
538579;28/1/2023
538580;16/9/2022
538581;3/7/2023
538582;31/7/2024
538583;25/1/2021
538584;15/9/2023
538585;21/9/2020
538586;23/3/2024
538587;5/5/2020
538588;1/4/2023
538589;11/4/2021
538590;15/12/2022
538591;30/11/2020
538592;22/3/2023
538593;11/3/2024
538594;3/11/2023
538595;20/10/2020
538596;3/7/2021
538597;16/12/2023
538598;6/7/2020
538599;26/2/2021
538600;24/6/2020
538601;23/7/2023
538602;6/7/2022
538603;31/3/2020
538604;16/4/2022
538605;15/1/2024
538606;13/10/2021
538607;21/9/2022
538608;27/5/2020
538609;3/5/2023
538610;7/2/2024
538611;12/11/2023
538612;17/3/2021
538613;25/2/2024
538614;16/9/2023
538615;10/7/2022
538616;22/9/2022
538617;27/8/2023
538618;3/2/2022
538619;7/10/2020
538620;24/12/2022
538621;1/9/2022
538622;10/9/2023
538623;1/2/2022
538624;24/1/2020
538625;13/3/2021
538626;1/6/2021
538627;6/5/2021
538628;20/2/2022
538629;15/9/2024
538630;1/7/2020
538631;7/11/2022
538632;13/8/2021
538633;4/1/2022
538634;22/5/2021
538635;29/11/2020
538636;14/9/2024
538637;30/4/2020
538638;13/1/2024
538639;28/1/2020
538640;2/9/2022
538641;27/10/2022
538642;30/1/2023
538643;11/3/2021
538644;19/8/2021
538645;2/7/2020
538646;27/6/2023
538647;18/6/2021
538648;7/2/2021
538649;8/11/2022
538650;14/6/2023
538651;12/7/2020
538652;24/3/2024
538653;3/10/2023
538654;12/4/2023
538655;12/9/2024
538656;2/2/2021
538657;19/3/2021
538658;6/5/2023
538659;6/10/2020
538660;9/1/2020
538661;2/7/2021
538662;8/11/2020
538663;20/1/2020
538664;29/11/2020
538665;19/12/2023
538666;8/10/2020
538667;17/7/2023
538668;30/11/2020
538669;29/11/2023
538670;8/7/2024
538671;17/12/2022
538672;28/2/2024
538673;21/10/2020
538674;1/11/2020
538675;18/1/2020
538676;19/4/2024
538677;29/7/2022
538678;5/11/2023
538679;25/3/2021
538680;31/10/2020
538681;15/6/2021
538682;6/10/2021
538683;11/5/2024
538684;8/7/2024
538685;3/10/2023
538686;4/1/2020
538687;23/8/2024
538688;24/4/2022
538689;8/5/2021
538690;21/2/2022
538691;11/1/2024
538692;11/1/2024
538693;25/8/2020
538694;24/4/2022
538695;26/2/2022
538696;21/6/2020
538697;13/9/2023
538698;14/1/2022
538699;24/7/2024
538700;28/8/2021
538701;15/3/2020
538702;23/12/2023
538703;3/4/2021
538704;23/10/2024
538705;15/10/2024
538706;16/11/2020
538707;19/7/2023
538708;29/9/2024
538709;23/10/2023
538710;25/6/2022
538711;1/11/2020
538712;27/10/2022
538713;14/6/2020
538714;2/12/2020
538715;15/7/2022
538716;25/11/2023
538717;22/8/2020
538718;1/6/2024
538719;7/2/2022
538720;19/8/2024
538721;10/5/2023
538722;17/8/2023
538723;29/4/2022
538724;21/8/2024
538725;25/11/2021
538726;13/2/2024
538727;22/9/2023
538728;29/8/2021
538729;15/3/2022
538730;29/3/2021
538731;10/4/2021
538732;19/3/2024
538733;12/9/2024
538734;3/10/2020
538735;14/7/2022
538736;11/5/2020
538737;16/1/2022
538738;28/8/2022
538739;23/3/2023
538740;3/10/2024
538741;18/7/2022
538742;7/9/2022
538743;11/9/2022
538744;26/11/2021
538745;11/9/2022
538746;1/9/2020
538747;9/11/2021
538748;12/3/2020
538749;24/4/2022
538750;25/3/2023
538751;28/11/2023
538752;19/10/2022
538753;8/7/2020
538754;7/12/2020
538755;20/9/2022
538756;13/8/2023
538757;20/5/2022
538758;12/12/2022
538759;8/8/2022
538760;6/2/2020
538761;31/8/2020
538762;1/12/2020
538763;13/12/2023
538764;19/11/2022
538765;4/5/2022
538766;7/5/2023
538767;16/5/2022
538768;29/7/2022
538769;28/5/2024
538770;13/5/2022
538771;8/9/2022
538772;29/3/2020
538773;3/10/2020
538774;9/2/2023
538775;12/2/2024
538776;22/11/2022
538777;1/4/2022
538778;12/6/2021
538779;16/10/2022
538780;18/1/2022
538781;1/12/2021
538782;4/4/2021
538783;27/5/2020
538784;26/5/2021
538785;3/9/2023
538786;20/3/2022
538787;7/11/2021
538788;8/1/2022
538789;22/4/2022
538790;4/9/2022
538791;12/10/2024
538792;22/12/2023
538793;23/8/2023
538794;1/12/2022
538795;17/4/2020
538796;7/6/2021
538797;2/10/2023
538798;26/7/2024
538799;18/6/2021
538800;1/1/2022
538801;23/11/2022
538802;27/6/2021
538803;29/9/2024
538804;11/9/2020
538805;6/11/2023
538806;2/6/2023
538807;8/12/2020
538808;16/2/2021
538809;23/4/2020
538810;15/8/2021
538811;6/1/2022
538812;23/9/2022
538813;14/2/2024
538814;22/7/2020
538815;14/4/2021
538816;20/2/2021
538817;15/11/2022
538818;7/11/2021
538819;6/3/2023
538820;5/2/2022
538821;8/11/2021
538822;10/1/2021
538823;30/1/2021
538824;22/6/2022
538825;29/11/2020
538826;24/7/2020
538827;2/10/2021
538828;17/5/2020
538829;16/4/2020
538830;29/2/2024
538831;7/8/2020
538832;16/1/2024
538833;19/1/2020
538834;23/8/2022
